WORD,OBSERVED,UNREDUC,PREC_STRESS,PREC_GRAMM_CLASS,PREC_SEG_M,PREC_SEG_P,CL_ENV,SUBJ_COMPLEXITY,NO_SYLLS,NO_WORDS,NO_PHRSE_BOUND,PRONOUN,NP,CONTEXT,SUBJ_DUR,PREC_WORD_DUR,WORDS_BTWN_HEAD_AUX,CONVO,SPEAKER,SEX,YOB,DIALECT,EDUC,LINE,NOTES,FOLLOWING_VERB,FOLLOWING_BROAD,CODER,CORPUS,YEAR_RECORDED,DATE_CODED,WORD_BEG,WORD_END,LINE_BEG,LINE_END,COMPLETE_SUBJ,PREC_WORD,FOLL_WORD
would,4,x,m,p,a,a,y,s,1,1,1,1s,pro,c,NA,NA,NA,sw3940A,sw_1359,M,1952,SOUTHERN,2, yeah some nights i feel like oh golly i could do that and then other nights i think gosh i'm glad i'm not up there because i'd make a fool of myself [noise] so it depends so they they have some awfully awfully uh clever people who know just a a vast amount of trivial information,NA,NA,NA,LM,SWB,1991,5/22/11,112.67675,112.92675,107.28675,122.0675,i,i,make
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2108B,sw_1181,M,1958,SOUTH MIDLAND,2, yeah that's it's a shame to change a whole area so much like that,NA,NA,NA,LM,SWB,1991,5/26/11,329.822375,330.02975,328.71975,333.472375,that,that,it's
is,4,x,m,x,t,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2108B,sw_1181,M,1958,SOUTH MIDLAND,2, yeah that's it's a shame to change a whole area so much like that,NA,NA,NA,LM,SWB,1991,5/26/11,329.822375,330.02975,328.71975,333.472375,it,it,a
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2182A,sw_1181,M,1958,SOUTH MIDLAND,2, yeah that's true,NA,NA,NA,LM,SWB,1991,5/26/11,142.809125,143,142.01,144.2295,that,that,TRUE
is,4,x,m,p,t,t,y,s,1,1,1,it,pro,a,NA,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, and the wedge part of the triangle got too skinny to do anything more than put some grass and trees there there's not even a parking lot so it it's a nice uh two or three houses on either side of us is nice grass and trees and,NA,NA,NA,LM,SWB,1991,5/26/11,150.12625,150.286875,143.516875,157.2045,it,it,a
is,1,x,m,e,s,t,n,e,11,9,3,NA,NP,l,1.93,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, and the wedge part of the triangle got too skinny to do anything more than put some grass and trees there there's not even a parking lot so it it's a nice uh two or three houses on either side of us is nice grass and trees and,can you actually contract here? another inverted locative thing,NA,NA,LM,SWB,1991,5/26/11,150.12625,150.286875,143.516875,157.2045,two or three houses on either side of us,us,nice
is,2,x,m,dem,t,t,y,e,4,3,2,NA,other,l,NA,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, and then across from that is a a major four lane street and then across from that is,"not totally sure what to do with this. it's like an inverted locative? you can contract here though, right?",NA,NA,LM,SWB,1991,5/26/11,159.2045,159.3245,157.2045,163.90525,across from that,that,a
is,1,x,m,dem,t,t,y,e,4,3,2,NA,other,l,NA,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, and then across from that is a a major four lane street and then across from that is,NA,NA,NA,LM,SWB,1991,5/26/11,159.2045,159.3245,157.2045,163.90525,across from that,that,NA
is,4,x,m,p,t,t,y,s,1,1,1,it,pro,n,NA,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, different kind of window that the kind that you can tilt out either pane and and raise or lower you know lower the top down or the bottom up or tilt it in both of them_1 tilt in so you can clean them_1 or and it's a real strange,NA,NA,NA,LM,SWB,1991,5/26/11,449.684,449.924,438.194,451.252125,it,it,a
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, that's right there['s]- nothing you can do,NA,NA,NA,LM,SWB,1991,5/26/11,410.974,411.094,409.814,412.624875,that,that,right
is,4,x,m,p,t,t,y,s,1,1,1,it,pro,n,NA,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, uh it's kind of a a bad thing to happen but we happen to have landed again in a very lucky spot there is a little business development behind us that's [LM: it's] a bit of a a a little bank and a couple of dry cleaning things and,NA,NA,NA,LM,SWB,1991,5/26/11,122.22875,122.43875,121.57875,135.27275,it,it,kind
is,4,x,m,p,t,t,y,s,1,1,1,it,pro,n,NA,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, uh it's kind of a a bad thing to happen but we happen to have landed again in a very lucky spot there is a little business development behind us that's [LM: it's] a bit of a a a little bank and a couple of dry cleaning things and,NA,NA,NA,LM,SWB,1991,5/26/11,122.22875,122.43875,121.57875,135.27275,it,it,a
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, yeah that's true there are there is a little s[egment]- little segment up near McKinney and up near um,NA,NA,NA,LM,SWB,1991,5/26/11,302.360125,302.530125,300.470125,306.34275,that,that,TRUE
is,NA,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, yeah that's true there are there is a little s[egment]- little segment up near McKinney and up near um,NA,NA,NA,LM,SWB,1991,5/26/11,302.360125,302.530125,300.470125,306.34275,NA,NA,NA
is,4,x,m,p,t,t,y,s,1,1,1,it,pro,n,NA,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, yeah it's uh it's a nice area as it were about the only two things that uh didn't work out too well for us well one of them's_1 nice in in a way we're on the beginning of a corner we live on a on a,NA,NA,NA,LM,SWB,1991,5/26/11,203.699,204.159,202.189,216.75125,it,it,uh
is,4,x,m,p,t,t,y,s,1,1,1,it,pro,n,NA,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, yeah it's uh it's a nice area as it were about the only two things that uh didn't work out too well for us well one of them's_1 nice in in a way we're on the beginning of a corner we live on a on a,NA,NA,NA,LM,SWB,1991,5/26/11,203.699,204.159,202.189,216.75125,it,it,a
is,4,x,m,e,n,p,y,e,3,3,2,NA,NP,a,0.375875,NA,NA,sw2196A,sw_1181,M,1958,SOUTH MIDLAND,2, yeah it's uh it's a nice area as it were about the only two things that uh didn't work out too well for us well one of them's_1 nice in in a way we're on the beginning of a corner we live on a on a,NA,NA,NA,LM,SWB,1991,5/26/11,203.699,204.159,202.189,216.75125,one of them,them,nice
is,4,x,m,x,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2230B,sw_1181,M,1958,SOUTH MIDLAND,2, i would say that it's much easier to deal with the the the public the uh media that's that's giving the information to the public is much easier to deal with uh any personality quirk or any negatives that they've found or any skeleton in the closet,NA,NA,NA,LM,SWB,1991,5/26/11,219.557125,219.757125,213.657125,227.958,it,it,much
is,4,x,m,r,t,t,y,m,6,4,1,NA,other,v,NA,NA,NA,sw2230B,sw_1181,M,1958,SOUTH MIDLAND,2, i would say that it's much easier to deal with the the the public the uh media that's that's giving the information to the public is much easier to deal with uh any personality quirk or any negatives that they've found or any skeleton in the closet,NA,NA,NA,LM,SWB,1991,5/26/11,219.557125,219.757125,213.657125,227.958,the uh media that,that,that's
is,1,x,u,n,t,k,y,e,18,11,3,NA,NP,a,3.05,NA,NA,sw2230B,sw_1181,M,1958,SOUTH MIDLAND,2, i would say that it's much easier to deal with the the the public the uh media that's that's giving the information to the public is much easier to deal with uh any personality quirk or any negatives that they've found or any skeleton in the closet,NA,NA,NA,LM,SWB,1991,5/26/11,219.557125,219.757125,213.657125,227.958,the uh media that's that's giving the information to the public,public,much
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2230B,sw_1181,M,1958,SOUTH MIDLAND,2, hum that's interesting,NA,NA,NA,LM,SWB,1991,5/26/11,360.644875,360.9375,359.7175,361.706375,that,that,interesting
is,1,x,m,r,a,a,y,m,4,3,1,NA,other,n,NA,NA,NA,sw2251B,sw_1181,M,1958,SOUTH MIDLAND,2, you you either have the person who who is uh the type of individual who can work for a large corporation that can afford to pay them you know let them go,NA,NA,NA,LM,SWB,1991,5/26/11,310.76825,311.09825,307.35825,318.75,the person who who,who,uh
is,1,x,m,e,n,t,y,e,4,4,2,NA,NP,n,0.77,NA,NA,sw2251B,sw_1181,M,1958,SOUTH MIDLAND,2, so that's pretty bad [noise] a friend of mine is a is a judge here in the -[w]ell actually you know it McKinney because we're in Collin County,NA,NA,NA,LM,SWB,1991,5/26/11,224.970625,225.430625,223.890625,232.141375,a friend of mine,mine,a
is,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2251B,sw_1181,M,1958,SOUTH MIDLAND,2, so that's pretty bad [noise] a friend of mine is a is a judge here in the -[w]ell actually you know it McKinney because we're in Collin County,NA,NA,NA,LM,SWB,1991,5/26/11,224.970625,225.430625,223.890625,232.141375,NA,NA,NA
has,3,x,u,n,n,k,y,e,6,4,2,NA,NP,NA,1.12,NA,NA,sw2251B,sw_1181,M,1958,SOUTH MIDLAND,2, i think the rate of processing is just about uh reached the rate of housing anyway so keep the keep the norm[al]- as it is can't upset the system very much,NA,NA,NA,LM,SWB,1991,5/26/11,182.361375,182.76525,174.691375,186.306,the rate of processing,processing,just
is,NA,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2251B,sw_1181,M,1958,SOUTH MIDLAND,2, i think the rate of processing is just about uh reached the rate of housing anyway so keep the keep the norm[al]- as it is can't upset the system very much,NA,NA,NA,LM,SWB,1991,5/26/11,182.361375,182.76525,174.691375,186.306,NA,NA,NA
is,4,x,m,x,r,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2269A,sw_1181,M,1958,SOUTH MIDLAND,2, uh extreme south part where there's some some things worth seeing by foot uh the majority of of camping experiences around here seem to be geared toward entertainment where you're you're looking at the state parks all seem to have something of a,NA,NA,NA,LM,SWB,1991,5/26/11,284.432,284.662,282.402,297.014875,there,there,some
is,4,x,u,q,n,k,y,s,1,1,1,NA,other,g,NA,NA,NA,sw2341A,sw_1181,M,1958,SOUTH MIDLAND,2, just uh generally wanting to be in control of of where everything's going for the most part give you the best break if you go their direction,NA,NA,NA,LM,SWB,1991,5/26/11,326.91225,327.54225,322.87225,331.71775,everything,everything,going
is,4,x,m,x,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2361A,sw_1181,M,1958,SOUTH MIDLAND,2, it's it's nice to have flex time especially being able to take off in the middle of the day and uh not hurt your pay if you come back and finish your eight hours that's that's a real benefit,NA,NA,NA,LM,SWB,1991,5/26/11,129.162375,129.412375,121.352375,131.15275,it,it,it's
is,4,x,m,x,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2361A,sw_1181,M,1958,SOUTH MIDLAND,2, it's it's nice to have flex time especially being able to take off in the middle of the day and uh not hurt your pay if you come back and finish your eight hours that's that's a real benefit,NA,NA,NA,LM,SWB,1991,5/26/11,129.162375,129.412375,121.352375,131.15275,it,it,nice
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2361A,sw_1181,M,1958,SOUTH MIDLAND,2, it's it's nice to have flex time especially being able to take off in the middle of the day and uh not hurt your pay if you come back and finish your eight hours that's that's a real benefit,NA,NA,NA,LM,SWB,1991,5/26/11,129.162375,129.412375,121.352375,131.15275,that,that,that's
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2361A,sw_1181,M,1958,SOUTH MIDLAND,2, it's it's nice to have flex time especially being able to take off in the middle of the day and uh not hurt your pay if you come back and finish your eight hours that's that's a real benefit,NA,NA,NA,LM,SWB,1991,5/26/11,129.162375,129.412375,121.352375,131.15275,that,that,a
is,4,x,u,n,r,t,y,m,3,2,1,NA,NP,a,0.74,NA,NA,sw2438A,sw_1181,M,1958,SOUTH MIDLAND,2, but then my father's uh sixty five years old and he's he doesn't show any signs of having to cut back either so there's hope for me maybe [laughter-i'll] maybe i'll maintain that,NA,NA,NA,LM,SWB,1991,5/26/11,123.888125,124.488125,123.268125,134.90825,my father,father,uh
is,4,x,m,x,r,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2438A,sw_1181,M,1958,SOUTH MIDLAND,2, but then my father's uh sixty five years old and he's he doesn't show any signs of having to cut back either so there's hope for me maybe [laughter-i'll] maybe i'll maintain that,NA,NA,NA,LM,SWB,1991,5/26/11,123.888125,124.488125,123.268125,134.90825,there,there,hope
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2438A,sw_1181,M,1958,SOUTH MIDLAND,2, it's not all sitting behind a desk so that's kind of nice it uh,NA,NA,NA,LM,SWB,1991,5/26/11,321.812375,322.012375,320.122375,323.499,that,that,kind
is,4,x,m,p,t,t,y,s,1,1,1,it,pro,n,NA,NA,NA,sw2458A,sw_1181,M,1958,SOUTH MIDLAND,2, DART's problem he[re]- the you know the Metroplex itself suburbs and all i[t]- it's a pretty hefty uh distance from one suburb to the southern suburb so they they run uh,not sure about pronoun vs. expletive here,NA,NA,LM,SWB,1991,5/26/11,274.191,274.651,273.851,284.18875,it,it,a
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2458A,sw_1181,M,1958,SOUTH MIDLAND,2, yeah that's true,NA,NA,NA,LM,SWB,1991,5/26/11,81.482625,81.722625,80.292625,82.382125,that,that,TRUE
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2458A,sw_1181,M,1958,SOUTH MIDLAND,2, that's true yeah,NA,NA,NA,LM,SWB,1991,5/26/11,189.18225,189.37075,188.54075,190.63075,that,that,TRUE
is,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2458A,sw_1181,M,1958,SOUTH MIDLAND,2, some scientist that don't get published that well because of their opposition to that saying that they're really not sure that the CFC's are the main problem yes we have a ozone problem but is it,NA,NA,NA,LM,SWB,1991,5/26/11,368.49,368.65,357.95,369.159,NA,NA,NA
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2470B,sw_1181,M,1958,SOUTH MIDLAND,2, would probably not be satisfied with anything less than a really nice one and that's that's a quite an expense and then all the software tends to be uh,NA,NA,NA,LM,SWB,1991,5/26/11,63.7185,64.02375,59.6285,68.45125,that,that,that's
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2470B,sw_1181,M,1958,SOUTH MIDLAND,2, would probably not be satisfied with anything less than a really nice one and that's that's a quite an expense and then all the software tends to be uh,NA,NA,NA,LM,SWB,1991,5/26/11,63.7185,64.02375,59.6285,68.45125,that,that,quite
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2470B,sw_1181,M,1958,SOUTH MIDLAND,2, the slowness or the in some cases not even having a hard drive and that's pretty much where i fall into i use a a relatively nice array of machines at work for scientific purposes and i have,NA,NA,NA,LM,SWB,1991,5/26/11,35.825375,36.005375,30.765375,43.715375,that,that,pretty
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2470B,sw_1181,M,1958,SOUTH MIDLAND,2, well i tend to that's one thing i notice the speed difference in when i have a [darc/document] document that's maybe twenty or thirty pages long and i i want to ,NA,NA,NA,LM,SWB,1991,5/26/11,377.456,377.676,372.616,381.108125,that,that,one
is,4,x,m,r,t,t,y,m,6,4,1,NA,other,a,NA,NA,NA,sw2470B,sw_1181,M,1958,SOUTH MIDLAND,2, well i tend to that's one thing i notice the speed difference in when i have a [darc/document] document that's maybe twenty or thirty pages long and i i want to ,not really sure what to do with the speech error + restart here. has this really never come up??,NA,NA,LM,SWB,1991,5/26/11,377.456,377.676,372.616,381.108125,a doc- document that,that,maybe
is,4,x,m,dem,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2500A,sw_1181,M,1958,SOUTH MIDLAND,2, take all thirteen weeks of summer that's less than uh right at a weeks full full uh full week's worth of vacation and i have you know three weeks a year i'm i've been there long enough to do that,NA,NA,NA,LM,SWB,1991,5/26/11,408.387375,408.777375,405.757375,418.367,that,that,less
is,4,x,m,x,t,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2500A,sw_1181,M,1958,SOUTH MIDLAND,2, so he doesn't stay there even an hour and the other child is not even there when i get there and doesn't get there until about four it's about thirty minutes to do a ten minute ride in there little bus and,not sure about pronoun vs. expletive here,NA,NA,LM,SWB,1991,5/26/11,102.411875,102.621875,98.591875,110.381125,it,it,about
is,4,x,m,w,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2500A,sw_1181,M,1958,SOUTH MIDLAND,2, they get tired of the uh you know what's available to play on and uh and what's outside and and plus they they tend to just shift around in in who runs them_1 for a while and the uh pay structure changes and,NA,NA,NA,LM,SWB,1991,5/26/11,358.809625,359.069625,357.299625,369.5595,what,what,available
is,4,x,m,w,t,t,y,s,1,1,1,NA,other,l,NA,NA,NA,sw2500A,sw_1181,M,1958,SOUTH MIDLAND,2, they get tired of the uh you know what's available to play on and uh and what's outside and and plus they they tend to just shift around in in who runs them_1 for a while and the uh pay structure changes and,NA,NA,NA,LM,SWB,1991,5/26/11,358.809625,359.069625,357.299625,369.5595,what,what,outside
is,NA,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2538A,sw_1181,M,1958,SOUTH MIDLAND,2, well i guess it it is a matter of uh at least the government's causing it there's there's so much more paperwork in most every job i mean the poor teacher can't get their jobs done for the reports and the things that the government requires and,NA,NA,NA,LM,SWB,1991,5/26/11,329.395375,329.605375,325.885375,337.179,NA,NA,NA
is,4,x,u,n,t,t,y,m,4,2,1,NA,NP,v,0.47,NA,NA,sw2538A,sw_1181,M,1958,SOUTH MIDLAND,2, well i guess it it is a matter of uh at least the government's causing it there's there's so much more paperwork in most every job i mean the poor teacher can't get their jobs done for the reports and the things that the government requires and,"you could potentially interpret this as a possesed gerund from the transcript, but I really don't think that's what's going on",NA,NA,LM,SWB,1991,5/26/11,329.395375,329.605375,325.885375,337.179,the government,government,causing
is,4,x,m,x,r,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2538A,sw_1181,M,1958,SOUTH MIDLAND,2, well i guess it it is a matter of uh at least the government's causing it there's there's so much more paperwork in most every job i mean the poor teacher can't get their jobs done for the reports and the things that the government requires and,NA,NA,NA,LM,SWB,1991,5/26/11,329.395375,329.605375,325.885375,337.179,there,there,there's
is,4,x,m,x,r,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2538A,sw_1181,M,1958,SOUTH MIDLAND,2, well i guess it it is a matter of uh at least the government's causing it there's there's so much more paperwork in most every job i mean the poor teacher can't get their jobs done for the reports and the things that the government requires and,NA,NA,NA,LM,SWB,1991,5/26/11,329.395375,329.605375,325.885375,337.179,there,there,so
is,4,x,m,x,r,t,y,s,1,1,1,NA,other,n,NA,NA,NA,sw2563A,sw_1181,M,1958,SOUTH MIDLAND,2, there's really uh i don't know a a bit of an eye-opener i guess even to see some of the the portions of the S[tates]- United States that are,NA,NA,NA,LM,SWB,1991,5/26/11,232.36025,232.62025,231.66025,240.86,there,there,really
is,4,x,m,x,t,t,y,s,1,1,1,NA,other,a,NA,NA,NA,sw2563A,sw_1181,M,1958,SOUTH MIDLAND,2, somewhat of a lessened uh sensitivity toward it it's almost um [LM: continuation: it's almost expected_],NA,NA,NA,LM,SWB,1991,5/26/11,15.78325,15.96325,11.88325,17.78175,it,it,almost
