WORD,OBSERVED,UNREDUC,PREC_STRESS,PREC_GRAMM_CLASS,PREC_SEG_M,PREC_SEG_P,CL_ENV,SUBJ_COMPLEXITY,NO_SYLLS,NO_WORDS,NO_PHRSE_BOUND,PRONOUN,NP,CONTEXT,SUBJ_DUR,PREC_WORD_DUR,WORDS_BTWN_HEAD_AUX,CONVO,SPEAKER,SEX,YOB,DIALECT,EDUC,LINE,NOTES,FOLLOWING_VERB,FOLLOWING_BROAD,CODER,CORPUS,YEAR_RECORDED,DATE_CODED,WORD_BEG,WORD_END,LINE_BEG,LINE_END,COMPLETE_SUBJ,PREC_WORD,FOLL_WORD,SUBJ_PARSE,SUBJ_DEPTH,FULL_PARSE
is,4,x,m,n,t,p,y,m,3,3,1,NA,NP,g,0.61,NA,0,sw2429.mrg,sw_1226,F,1970,SOUTHERN,2, oh yeah i have to impress the boss [laughter] and clients because_1 um i'm in i'm in public relations in school so i'm going to have you know my whole job's going to be based on my clients an[d]- stuff like that so,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,546.06275,559.668375,my whole job,job,going,(NP-SBJ-2 (PRP$ my) (JJ whole) (NN job)),3,"(S
  (RB so)
  (EDITED
    (RM (-DFL- \[))
    (S
      (NP-SBJ (PRP I))
      (VP
        (VBP 'm)
        (VP
          (VBG going)
          (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP-UNF (VB have)))))))
    (IP (-DFL- \+)))
  (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))))
  (NP-SBJ-2 (PRP$ my) (JJ whole) (NN job))
  (VP
    (BES 's)
    (VP
      (VBG going)
      (S
        (NP-SBJ (-NONE- *-2))
        (VP
          (TO to)
          (VP
            (VB be)
            (RS (-DFL- \]))
            (PP-PRD
              (VBN based)
              (PP
                (IN on)
                (NP
                  (NP (PRP$ my) (NNS clients))
                  (CC 'n)
                  (NP (NP (NN stuff)) (PP (IN like) (NP (DT that))))))))))))
  (-DFL- E_S))"
is,4,x,u,n,n,k,y,s,3,1,1,NA,NP,a,0.64,NA,0,sw2724.mrg,sw_1237,M,1965,NORTH MIDLAND,2, bicycling's really big here i didn't know that and [laughter-you] know till i came down here and just kind of caught the fever [noise] because_1 i lived in Indiana all my life and,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,269.059375,278.088125,bicycling,bicycling,really,NA,NA,"(S
  (NP-SBJ (PRP I))
  (VP
    (VBD did)
    (RB n't)
    (VP
      (VB know)
      (NP (DT that))
      (, ,)
      (EDITED
        (RM (-DFL- \[))
        (CC and)
        (, ,)
        (IP (-DFL- \+))
        (RS (-DFL- \])))
      (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
      (SBAR-TMP
        (IN until)
        (S
          (NP-SBJ (PRP I))
          (VP
            (VP (VBD came) (PP-DIR (IN down) (ADVP (RB here))))
            (, ,)
            (CC and)
            (, ,)
            (VP
              (ADVP (RB kind) (RB of))
              (VBD caught)
              (NP (DT the) (NN fever))))))))
  (. .)
  (-DFL- E_S))"
is,2,x,m,n,t,t,y,e,10,9,3,NA,NP,n,1.39,NA,7,sw2756.mrg,sw_1211,M,1964,SOUTH MIDLAND,2, yeah i've never been the farthest south i've been on the East Coast is Charlotte so i um keep wanting to get s[outh]- further you know i thought i would go to Florida a couple summers ago but never did it,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,320.3235,329.82,the farthest south i've been on the East Coast,Coast,Charlotte,NA,NA,"(S
  (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
  (NP-SBJ (PRP I))
  (VP
    (VBD thought)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (PRP I))
        (VP
          (MD would)
          (VP (VB go) (PP-DIR (IN to) (NP (NNP Florida)))))))
    (ADVP-TMP (NP (DT a) (NN couple) (NNS Summers)) (, ,) (RB ago)))
  (-DFL- E_S))"
is,1,x,u,n,a,a,y,m,6,3,1,NA,NP,n,0.68,NA,0,sw2800.mrg,sw_1069,M,1950,SOUTH MIDLAND,2, so yeah i think you're right the best philosophy is have them if you need them but otherwise leave them tucked away somewhere,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,305.5355,311.745875,the best philosophy,philosophy,have,(NP-SBJ (DT The) (JJS best) (NN philosophy)),3,"(S
  (NP-SBJ (DT The) (JJS best) (NN philosophy))
  (VP
    (VBZ is)
    (S-PRD
      (NP-SBJ (-NONE- *))
      (VP
        (VP
          (VB have)
          (NP (PRP them))
          (SBAR-ADV
            (IN if)
            (S (NP-SBJ (PRP you)) (VP (VBP need) (NP (PRP them))))))
        (, ,)
        (CC but)
        (ADVP (RB otherwise))
        (VP
          (VB leave)
          (S
            (NP-SBJ-1 (PRP them))
            (VP
              (VBN tucked)
              (NP (-NONE- *-1))
              (ADVP (RB away))
              (ADVP-LOC (RB somewhere))))))))
  (. .)
  (-DFL- E_S))"
is,4,x,u,n,n,t,y,s,4,1,1,NA,NP,n,0.44,NA,0,sw2866.mrg,sw_1124,M,1960,NORTH MIDLAND,3, you know i don't so so television is my main news source,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,204.768,209.046125,television,television,my,(NP-SBJ (NN television)),3,"(S
  (EDITED (RM (-DFL- \[)) (RB so) (. .) (IP (-DFL- \+)))
  (RB So)
  (RS (-DFL- \]))
  (NP-SBJ (NN television))
  (VP (VBZ is) (NP-PRD (PRP$ my) (JJ main) (JJ new) (NN source)))
  (. .)
  (-DFL- E_S))"
is,1,x,m,q,n,t,y,m,4,3,1,NA,NP,n,0.79,NA,0,sw2866.mrg,sw_1008,F,1939,MIXED,1, yeah one works for the State Department and uh uh the other one is uh,"no following context, so guessed n",NA,NA,LM,SWB,1991,3/8/11,NA,NA,268.65375,274.9505,the other one,one,uh,NA,NA,"(S
  (NP-SBJ (CD one))
  (VP
    (VBZ works)
    (PP (IN for) (NP (DT the) (NNP State) (NNP Department))))
  (-DFL- E_S))"
is,4,x,s,n,n,t,y,s,2,1,1,NA,NP,a,0.4,NA,0,sw3020.mrg,sw_1235,F,1957,NYC,3, oh Japa[n]- Japan's ridiculous,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,397.27825,399.77,Japan,Japan,ridiculous,(NP-SBJ (NNP Japan)),3,"(S
  (NP-SBJ (NNP Japan))
  (VP (BES 's) (RS (-DFL- \])) (ADJP-PRD (JJ ridiculous)))
  (. .)
  (-DFL- E_S))"
is,1,x,u,q,n,k,y,e,17,12,5,NA,NP,n,3.87075,NA,11,sw3030.mrg,sw_1229,F,1950,NORTHERN,3,[LM: how I got to] Texas by way of Virginia i'm [LM: and] and everything is a long story but yeah,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,435.702375,442.162375,how i got to Texas by way of Virginia and and everything,everything,a,"(VP
  (VP
    (VBD got)
    (PP (TO to) (NP (NNP Texas)))
    (PP
      (IN by)
      (NP (NP (NN way)) (, ,) (PP (IN of) (NP (NNP Virginia))))))
  (EDITED
    (RM (-DFL- \[))
    (S
      (NP-SBJ (PRP I))
      (VP-UNF (VBP 'm))
      (, ,)
      (IP (-DFL- \+))
      (RS (-DFL- \]))))
  (CC and)
  (NP-ETC (NN everything))
  (ADVP-MNR (-NONE- *T*-1)))",8,"(S
  (CC and)
  (SBAR-NOM-SBJ
    (WHADVP-1 (WRB how))
    (, ,)
    (S
      (NP-SBJ (PRP I))
      (VP
        (VP
          (VBD got)
          (PP (TO to) (NP (NNP Texas)))
          (PP
            (IN by)
            (NP (NP (NN way)) (, ,) (PP (IN of) (NP (NNP Virginia))))))
        (EDITED
          (RM (-DFL- \[))
          (S
            (NP-SBJ (PRP I))
            (VP-UNF (VBP 'm))
            (, ,)
            (IP (-DFL- \+))
            (RS (-DFL- \]))))
        (CC and)
        (NP-ETC (NN everything))
        (ADVP-MNR (-NONE- *T*-1)))))
  (VP (VBZ is) (NP-PRD (DT a) (JJ long) (NN story)))
  (. .)
  (-DFL- E_S))"
is,2,x,u,n,a,a,y,s,4,1,1,NA,NP,a,0.74375,NA,0,sw3343.mrg,sw_1377,F,1941,NORTHERN,2, ye[s]- i think technology is better i'm i'm not sure i think you've got a good point with the plastic and that i don't think necessarily that things are being made better uh,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,242.08825,254.949375,technology,technology,better,NA,NA,"(S
  (NP-SBJ (PRP I))
  (VP
    (VBP think)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (PRP you))
        (VP
          (VBP 've)
          (VP
            (VBN got)
            (NP (DT a) (JJ good) (NN point))
            (PP
              (IN with)
              (NP (NP (DT the) (NN plastic)) (CC and) (NP (DT that)))))))))
  (. .)
  (-DFL- E_S))"
is,2,x,u,n,s,t,n,s,3,1,1,NA,NP,n,0.383875,NA,0,sw3513.mrg,sw_1451,M,1968,SOUTH MIDLAND,2, right i know insurance is high dollars,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,126.88775,129.841875,insurance,insurance,high,(NN insurance),2,"(S
  (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean))))
  (NP-SBJ (DT that) (NN insurance))
  (VP (VBZ is) (NP-PRD (JJ high) (NNS dollars)))
  (. .)
  (-DFL- E_S))"
is,2,x,u,n,r,t,y,m,3,2,1,NA,NP,a,0.500625,NA,0,sw3596.mrg,sw_1425,M,1960,WESTERN,2, yeah great well do you think this the the weather is typical for this time of the year,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,209.062875,214.005125,the weather,weather,typical,NA,NA,"(SQ
  (INTJ (UH Well))
  (, ,)
  (VBP do)
  (NP-SBJ (PRP you))
  (VP
    (VB think)
    (SBAR
      (-NONE- 0)
      (S
        (EDITED
          (EDITED
            (RM (-DFL- \[))
            (NP-SBJ-UNF (DT this))
            (, ,)
            (IP (-DFL- \+)))
          (RM (-DFL- \[))
          (NP-SBJ-UNF (DT the))
          (, ,)
          (IP (-DFL- \+)))
        (NP-SBJ
          (DT the)
          (RS (-DFL- \]))
          (RS (-DFL- \]))
          (NN weather))
        (VP
          (VBZ is)
          (ADJP-PRD
            (JJ typical)
            (PP
              (IN for)
              (NP
                (NP (DT this) (NN time))
                (PP (IN of) (NP (DT the) (NN year))))))))))
  (. ?)
  (-DFL- E_S))"
is,2,x,m,v,a,a,y,m,5,5,1,NA,NP,n,0.5,NA,4,sw4311.mrg,sw_1199,M,1941,SOUTHERN,3, all you have to do is have a sharp mind and i believe that uh mental acuity is,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,271.203,277.456,all you have to do,do,have,"(S
  (NP-SBJ-1 (PRP you))
  (VP
    (VBP have)
    (S
      (NP-SBJ (-NONE- *-1))
      (VP (TO to) (VP (VB do) (NP (-NONE- *T*-2)))))))",8,"(S
  (NP-SBJ
    (NP (DT All))
    (SBAR
      (WHNP-2 (-NONE- 0))
      (S
        (NP-SBJ-1 (PRP you))
        (VP
          (VBP have)
          (S
            (NP-SBJ (-NONE- *-1))
            (VP (TO to) (VP (VB do) (NP (-NONE- *T*-2)))))))))
  (VP
    (VBZ is)
    (S-PRD
      (NP-SBJ (-NONE- *))
      (VP (VB have) (NP (DT a) (JJ sharp) (NN mind)))))
  (, ,)
  (-DFL- E_S))"
is,1,x,u,n,a,a,y,e,6,5,2,NA,NP,a,0.881125,NA,3,sw4697.mrg,sw_1594,F,1948,NEW ENGLAND,3, the use of the jury is very often to the lawyer's advantage and i think that may be where jury,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,204.50225,210.126625,the use of the jury,jury,very,NA,NA,"(S
  (CC and)
  (NP-SBJ (PRP I))
  (VP
    (VBP think)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (DT that))
        (VP
          (MD may)
          (VP
            (VB be)
            (SBAR-LOC-PRD
              (WHADVP-2 (WRB where))
              (S
                (NP-SBJ-1 (NN jury) (NN use))
                (VP
                  (VBZ is)
                  (VP
                    (JJ overdone)
                    (NP (-NONE- *-1))
                    (ADVP-LOC (-NONE- *T*-2)))))))))))
  (, ,)
  (-DFL- E_S))"
has,2,x,m,n,t,t,y,e,9,6,2,NA,NP,NA,1.4,NA,4,sw3561.mrg,sw_1407,M,1949,NYC,3, a lot of the education aid has gone to so called trade schools,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,257.482625,262.381875,a lot of the education aid,aid,gone,"(NP-SBJ
  (NP (DT A) (NN lot))
  (PP (IN of) (NP (NN education) (NN aid))))",5,"(S
  (NP-SBJ
    (NP (DT A) (NN lot))
    (PP (IN of) (NP (NN education) (NN aid))))
  (VP
    (VBZ has)
    (VP
      (VBN gone)
      (PP
        (IN to)
        (NP
          (NP (VBN so-called) (NN trade) (NNS schools))
          (SBAR
            (WHNP-1 (WDT which))
            (S
              (NP-SBJ (-NONE- *T*-1))
              (VP
                (VBP are)
                (ADVP (RB sort) (RB of))
                (RB not)
                (NP-PRD (NNS colleges)))))))))
  (-DFL- E_S))"
has,2,x,m,n,a,a,y,e,11,7,1,NA,NP,NA,1.69,NA,4,sw4181.mrg,sw_1530,M,1968,SOUTH MIDLAND,2, uh be[yond]- beyond what any other President since World War Two has done and yet he supposedly,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,207.915375,214.263125,any other President since World War Two,Two,done,"(NP-SBJ
  (NP (DT any) (JJ other) (NNP President))
  (PP-TMP (IN since) (NP (NNP World) (NNP War) (CD Two))))",5,"(FRAG
  (CC and)
  (ADVP (RB especially))
  (SBAR-TMP
    (WHADVP-3 (WRB when))
    (S
      (NP-SBJ (PRP you))
      (VP
        (VBP 've)
        (VP
          (VBN got)
          (NP
            (NP (DT the) (NNP Bush) (NN administration))
            (SBAR
              (WHNP-1 (WP who))
              (S
                (NP-SBJ (-NONE- *T*-1))
                (VP
                  (VBZ has)
                  (VP
                    (VBN increased)
                    (NP (NN government) (NNS expenditures))
                    (, ,)
                    (INTJ (UH uh))
                    (, ,)
                    (PP
                      (IN beyond)
                      (SBAR-NOM
                        (WHNP-2 (WP what))
                        (S
                          (NP-SBJ
                            (NP (DT any) (JJ other) (NNP President))
                            (PP-TMP
                              (IN since)
                              (NP (NNP World) (NNP War) (CD Two))))
                          (VP
                            (VBZ has)
                            (VP (VBN done) (NP (-NONE- *T*-2))))))))))))
          (ADVP-TMP (-NONE- *T*-3))))))
  (-DFL- E_S))"
has,3,x,u,n,n,k,y,e,6,4,2,NA,NP,NA,0.89,NA,2,sw4519.mrg,sw_1199,M,1941,SOUTHERN,3, uh that presents um a real shock [laughter] actu[ally]- actually our standard of living has gone down somewhat since we've moved to California but,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,104.642125,117.394625,our standard of living,living,gone,(NP-SBJ (NP (PRP$ our) (NN standard)) (PP (IN of) (NP (NN living)))),5,"(S
  (EDITED
    (RM (-DFL- \[))
    (EDITED
      (RM (-DFL- \[))
      (ADVP-UNF (RB Ac-))
      (, ,)
      (IP (-DFL- \+)))
    (ADVP-UNF (RB ac-))
    (, ,)
    (RS (-DFL- \]))
    (IP (-DFL- \+)))
  (ADVP (RB actually))
  (RS (-DFL- \]))
  (NP-SBJ
    (NP (PRP$ our) (NN standard))
    (PP (IN of) (NP (NN living))))
  (VP
    (VBZ has)
    (VP
      (VBN gone)
      (ADVP-DIR (RB down) (ADVP-EXT (RB somewhat)))
      (SBAR-TMP
        (IN since)
        (S
          (NP-SBJ (PRP we))
          (VP
            (VBP 've)
            (VP (VBN moved) (PP-DIR (IN to) (NP (NNP California)))))))))
  (-DFL- E_S))"
has,3,x,u,n,n,k,y,e,7,4,2,NA,NP,NA,0.98,NA,2,sw4646.mrg,sw_1670,F,1970,NORTH MIDLAND,2, where sometimes the quality of living has gone down and they're not necessarily enjoying life anymore,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,251.538875,258.561125,the quality of living,living,gone,(NP-SBJ (NP (DT the) (NN quality)) (PP (IN of) (NP (NN living)))),5,"(S
  (CC And)
  (, ,)
  (PP
    (IN with)
    (S-NOM
      (NP-SBJ (NN medicine))
      (VP
        (VBG being)
        (NP-PRD
          (NP (DT the) (NN way))
          (SBAR
            (WHADVP-1 (-NONE- 0))
            (S
              (NP-SBJ (PRP it))
              (VP (VBZ is) (ADVP-MNR-PRD (-NONE- *T*-1)))))))))
  (, ,)
  (NP-SBJ (PRP you))
  (VP
    (VBP 're)
    (VP
      (VBG extending)
      (NP
        (NP (NN life))
        (SBAR
          (WHADVP-2 (WRB where))
          (S
            (ADVP-TMP (RB sometimes))
            (NP-SBJ
              (NP (DT the) (NN quality))
              (PP (IN of) (NP (NN living))))
            (VP
              (VBZ has)
              (VP
                (VBN gone)
                (ADVP-DIR (RP down))
                (ADVP-LOC (-NONE- *T*-2)))))))))
  (-DFL- E_S))"
will,2,x,u,n,n,k,n,e,8,6,2,NA,NP,NA,0.97,NA,NA,sw3156.mrg,sw_1181,M,1958,SOUTH MIDLAND,2, yeah just a little bit of begging will [laughter],NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,239.95325,242.773875,just a little bit of begging,begging,NA,"(NP-SBJ
  (NP (DT a) (JJ little) (NN bit))
  (PP (IN of) (NP (NN begging))))",5,"(S
  (ADVP (RB just))
  (NP-SBJ
    (NP (DT a) (JJ little) (NN bit))
    (PP (IN of) (NP (NN begging))))
  (VP-UNF (MD will))
  (, ,)
  (-DFL- N_S))"
will,2,x,m,n,t,t,n,m,8,6,1,NA,NP,NA,2.55,NA,NA,sw3811.mrg,sw_1477,M,1957,NORTH MIDLAND,2, it's amazing how much good things like uh Sesame Street will do,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,287.99425,292.745375,good things like uh Sesame Street,Street,do,"(NP-SBJ
  (NP (NNS things))
  (PP
    (IN like)
    (, ,)
    (INTJ (UH uh))
    (, ,)
    (NP (NNP Sesame) (NNP Street))))",5,"(S
  (CC And)
  (NP-SBJ (NP (PRP it)) (SBAR (-NONE- *EXP*-2)))
  (VP
    (BES 's)
    (ADJP-PRD (JJ amazing))
    (SBAR-2
      (WHNP-1 (WRB how) (JJ much) (JJ good))
      (S
        (NP-SBJ
          (NP (NNS things))
          (PP
            (IN like)
            (, ,)
            (INTJ (UH uh))
            (, ,)
            (NP (NNP Sesame) (NNP Street))))
        (VP (MD will) (VP (VB do) (NP (-NONE- *T*-1)))))))
  (. .)
  (-DFL- E_S))"
will,2,x,s,n,n,p,n,e,10,6,3,NA,NP,NA,1.56,NA,NA,sw3830.mrg,sw_1493,F,1945,NORTH MIDLAND,2, and right now anybody that's laid off from GM will have a full year's paycheck,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,237.323875,242.674875,anybody that's laid off from GM,GM,have,NA,NA,"(S
  (CC And)
  (ADVP-TMP (RB right) (RB now))
  (, ,)
  (NP-SBJ
    (NP (NN anybody))
    (X (BES 's))
    (SBAR
      (WHNP-1 (WDT that))
      (S
        (NP-SBJ-2 (-NONE- *T*-1))
        (VP
          (BES 's)
          (VP
            (VBN laid)
            (NP (-NONE- *-2))
            (PRT (RP off))
            (PP (IN from) (NP (NNP G) (NNP M))))))))
  (VP
    (MD will)
    (VP
      (VB have)
      (NP (NP (DT a) (JJ full) (NN year) (POS 's)) (NN paycheck))))
  (. .)
  (-DFL- E_S))"
will,2,x,m,n,t,p,n,e,11,7,2,NA,NP,NA,2.561125,NA,NA,sw4101.mrg,sw_1552,M,1950,WESTERN,2, [noise] and and actually the recycler there is a deposit on aluminum pop cans and beer cans and so the recycler uh with the handicapped group will also accept those so [noise],NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,110.1565,121.559125,the recycler uh with the handicapped group,group,also,"(NP-SBJ
  (NP (DT the) (NN recycler))
  (, ,)
  (RS (-DFL- \]))
  (INTJ (UH uh))
  (, ,)
  (PP (IN with) (NP (DT the) (JJ handicapped) (NN group))))",5,"(S
  (EDITED
    (RM (-DFL- \[))
    (S-UNF
      (CC and)
      (ADVP (RB actually))
      (NP-SBJ (DT the) (NN recycler)))
    (, ,)
    (IP (-DFL- \+)))
  (PRN
    (S
      (NP-SBJ (EX there))
      (VP
        (VBZ is)
        (NP-PRD
          (NP (DT a) (NN deposit))
          (PP
            (IN on)
            (NP
              (NN aluminum)
              (NN pop)
              (NNS cans)
              (CC and)
              (NN beer)
              (NNS cans)))))))
  (CONJP (CC and) (RB so))
  (NP-SBJ
    (NP (DT the) (NN recycler))
    (, ,)
    (RS (-DFL- \]))
    (INTJ (UH uh))
    (, ,)
    (PP (IN with) (NP (DT the) (JJ handicapped) (NN group))))
  (VP (MD will) (ADVP (RB also)) (VP (VB accept) (NP (DT those))))
  (. .)
  (-DFL- E_S))"
will,2,x,m,v,t,t,n,e,5,5,2,NA,NP,NA,1,NA,NA,sw4339.mrg,sw_1539,M,1938,NORTHERN,2, well i think the next car we get will probably be a [noise] well i- i like Buicks we have a Buick Century now it's a nineteen eighty seven,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,63.54175,72.037375,the next car we get,get,probably,"(NP-SBJ
  (NP (DT the) (JJ next) (NN car))
  (SBAR
    (WHNP-1 (-NONE- 0))
    (S (NP-SBJ (PRP we)) (VP (VBP get) (NP (-NONE- *T*-1))))))",7,"(S
  (INTJ (UH Well))
  (, ,)
  (NP-SBJ (PRP I))
  (VP
    (VBP think)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ
          (NP (DT the) (JJ next) (NN car))
          (SBAR
            (WHNP-1 (-NONE- 0))
            (S (NP-SBJ (PRP we)) (VP (VBP get) (NP (-NONE- *T*-1))))))
        (VP
          (MD will)
          (ADVP (RB probably))
          (VP (VB be) (NP-UNF-PRD (DT a)))))))
  (, ,))"
